size,volume fraction
$\mu m$,-
173.55210445263793,0.0006421483775178643
174.552404766486,0.0006528731773928366
175.55270508033405,0.0006637113975119864
176.5530053941821,0.0006746635123678159
177.55330570803017,0.0006857299944530397
178.55360602187824,0.0006969113142605879
179.55390633572628,0.0007082079402836035
180.55420664957433,0.000719620339015445
181.5545069634224,0.0007311489749496846
182.55480727727047,0.0007427943105801091
183.5551075911185,0.0007545568064007183
184.55540790496656,0.0007660004406274496
185.55570821881463,0.00077663822900935
186.5560085326627,0.0007868768508872615
187.55630884651075,0.0007971743390141314
188.5566091603588,0.0008075301802601652
189.55690947420686,0.0008179438526553514
190.55720978805493,0.000828414825389459
191.55751010190298,0.0008389425588120384
192.55781041575102,0.0008495265044324233
193.5581107295991,0.0008601661049197278
194.55841104344714,0.0008708607941028483
195.55871135729518,0.0008816099969704619
196.55901167114325,0.0008924131296710288
197.55931198499133,0.0009032695995127898
198.55961229883937,0.0009141788049637674
199.5599126126874,0.0009251401356517666
200.56021292653548,0.0009361529723643736
201.56051324038356,0.0009472166870489559
202.5608135542316,0.0009583306428126629
203.56111386807964,0.0009694941939224263
204.56141418192772,0.0009807066858049586
205.5617144957758,0.0009919674550467551
206.56201480962383,0.001003275829394091
207.56231512347188,0.0010146311277530243
208.56261543731995,0.0010260326601893956
209.56291575116802,0.001037479727928826
210.56321606501606,0.0010489716233567175
211.5635163788641,0.001060507630018255
212.56381669271218,0.0010715939657486768
213.56411700656025,0.0010819077182795686
214.56441732040827,0.0010919211223810008
215.56471763425634,0.00110192977515241
216.5650179481044,0.0011119322760889654
217.56531826195246,0.001121927211893643
218.5656185758005,0.001131913156477223
219.56591888964857,0.0011418886709582891
220.56621920349664,0.0011518523036632307
221.5665195173447,0.00116180259012624
222.56681983119273,0.0011717380530893147
223.5671201450408,0.0011816572025022572
224.56742045888888,0.0011915585355226738
225.56772077273692,0.0012014405365159738
226.56802108658496,0.001211301677055374
227.56832140043304,0.001221140415921893
228.5686217142811,0.0012309551991043551
229.56892202812915,0.0012407444597993878
230.5692223419772,0.0012505066184114243
231.56952265582527,0.0012602400825527018
232.56982296967334,0.0012699432470432619
233.57012328352138,0.0012796144939109498
234.57042359736943,0.0012892521923914158
235.5707239112175,0.0012988546989281154
236.57102422506554,0.0013084203571723067
237.5713245389136,0.0013179474979830535
238.57162485276166,0.0013274344394272242
239.57192516660973,0.001336879486779491
240.57222548045777,0.0013462809325223296
241.57252579430582,0.0013556370563460216
242.5728261081539,0.0013649461251486529
243.57312642200196,0.0013742063930361128
244.57342673585,0.0013834161013220958
245.57372704969805,0.0013925734785281002
246.57402736354612,0.0014016767403834296
247.5743276773942,0.0014107240898251913
248.57462799124224,0.0014197137169982966
249.57492830509028,0.0014286437992554622
250.57522861893835,0.0014375125011572094
251.57552893278643,0.0014463179744718625
252.57582924663447,0.0014550940557607204
253.5761295604825,0.001463959390079884
254.5764298743306,0.0014728810860569865
255.57673018817866,0.0014817394957851516
256.5770305020267,0.0014905327948783074
257.57733081587475,0.0014992591466159743
258.5776311297228,0.0015079167019432565
259.57793144357083,0.001516503599470846
260.57823175741896,0.0015250179654750266
261.578532071267,0.0015334579138976644
262.578832385115,0.0015418215463462175
263.5791326989631,0.001550106952093732
264.57943301281114,0.001558312208078837
265.5797333266592,0.001566435378905756
266.5800336405073,0.0015744745168442956
267.5803339543553,0.0015824276618298513
268.5806342682034,0.001590292841463409
269.58093458205144,0.0015980680710115372
270.58123489589946,0.001605751353406397
271.5815352097476,0.0016133406792457373
272.5818355235956,0.00162083402679289
273.5821358374437,0.00162822936197678
274.58243615129174,0.001635524638391918
275.58273646513976,0.0016427177972984015
276.5830367789879,0.0016498067676219198
277.5833370928359,0.0016567894659537431
278.5836374066839,0.0016636637965507359
279.58393772053205,0.001670427651335349
280.58423803438006,0.0016770789098956168
281.5845383482281,0.001683615439485168
282.5848386620762,0.0016900350950232164
283.5851389759242,0.0016963357190945597
284.5854392897723,0.0017025151419495913
285.58573960362037,0.0017085711815042854
286.5860399174684,0.0017145016433402062
287.5863402313165,0.0017203043207045091
288.5866405451645,0.001725976994509932
289.58694085901254,0.0017315174333348041
290.5872411728607,0.001736923393423043
291.5875414867087,0.001742192618684149
292.58784180055676,0.0017473228406932177
293.58814211440483,0.0017523117786909265
294.58844242825285,0.0017571571395835425
295.588742742101,0.0017618566179429238
296.589043055949,0.0017664078960065099
297.589343369797,0.0017708086436773328
298.58964368364514,0.0017750565185240138
299.58994399749315,0.0017791491657807555
300.59024431134117,0.001783084218347354
301.5905446251893,0.0017868592967891941
302.5908449390373,0.0017904720093372413
303.5911452528854,0.001793919951888057
304.59144556673346,0.0017972007080037863
305.59174588058147,0.0018003118489121606
306.5920461944296,0.001803778978590424
307.5923465082776,0.0018090532055727577
308.59264682212563,0.001815651598525391
309.59294713597376,0.0018221484099150596
310.5932474498218,0.0018285419053060406
311.59354776366985,0.001834830341182409
312.5938480775179,0.0018410119649480243
313.59414839136593,0.0018470850149265377
314.59444870521406,0.0018530477203613945
315.5947490190621,0.0018588983014158247
316.5950493329101,0.0018646349691728526
317.5953496467582,0.0018702559256352923
318.59564996060624,0.001875759363725746
319.5959502744543,0.001881143467286609
320.5962505883024,0.0018864064110800662
321.5965509021504,0.001891546360788091
322.59685121599847,0.0018965614730124503
323.59715152984654,0.0019014498952746996
324.59745184369456,0.0019062097660161828
325.5977521575427,0.0019108392145980398
326.5980524713907,0.001915336361301194
327.5983527852387,0.0019196993173263637
328.59865309908685,0.001923926184794059
329.59895341293486,0.0019280150567445727
330.59925372678293,0.0019319640171379978
331.599554040631,0.0019357711408542102
332.599854354479,0.0019394344936928788
333.60015466832715,0.001942952132373465
334.60045498217517,0.0019463221045352159
335.6007552960232,0.001949542448737172
336.6010556098713,0.0019526111944581665
337.6013559237193,0.0019555263620968156
338.6016562375674,0.0019582859629715343
339.60195655141547,0.0019608879993205236
340.6022568652635,0.001963330464301773
341.60255717911156,0.0019656113419930666
342.60285749295963,0.0019677286073919776
343.60315780680764,0.0019696802264158662
344.6034581206558,0.001971464155901889
345.6037584345038,0.001973078343606987
346.6040587483518,0.001974520728207895
347.60435906219993,0.0019757892393011396
348.60465937604795,0.0019768817974030323
349.604959689896,0.0019777963139496805
350.6052600037441,0.0019785306912969798
351.6055603175921,0.001979082822720613
352.60586063144024,0.001979450592416061
353.60616094528825,0.0019796318754985867
354.60646125913627,0.0019796245380032484
355.6067615729844,0.001979426436884894
356.6070618868324,0.0019790354200181592
357.6073622006805,0.001978449326197475
358.60766251452856,0.0019776659851370583
359.60796282837657,0.0019766832174709166
360.6082631422247,0.001975498834752852
361.6085634560727,0.001974110639456451
362.60886376992073,0.0019725164249750956
363.60916408376886,0.0019707139756219567
364.6094643976169,0.0019687010666299912
365.6097647114649,0.001966475464151953
366.610065025313,0.0019640349252603843
367.61036533916104,0.001961377197947614
368.6106656530091,0.0019585000211257667
369.6109659668572,0.0019554011246267536
370.6112662807052,0.0019520782292022762
371.6115665945533,0.0019498823720113887
372.61186690840134,0.0019512014177739399
373.61216722224935,0.00195474809517261
374.6124675360975,0.0019581827026334702
375.6127678499455,0.001961503886993552
376.61306816379357,0.0019647102894658013
377.61336847764164,0.0019678005456390704
378.61366879148966,0.0019707732854781224
379.6139691053378,0.0019736271333236338
380.6142694191858,0.001976360707892186
381.6145697330338,0.0019789726222762746
382.61487004688195,0.0019814614839443047
383.61517036072996,0.0019838258947405874
384.61547067457803,0.0019860644508853495
385.6157709884261,0.0019881757429747247
386.6160713022741,0.0019901583559807563
387.6163716161222,0.001992010869251401
388.61667192997027,0.0019937318565105217
389.6169722438183,0.001995319885857893
390.6172725576664,0.0019967735197692006
391.6175728715144,0.0019980913150960374
392.61787318536244,0.001999271823065909
393.61817349921057,0.002000313589282232
394.6184738130586,0.0020012151537243286
395.61877412690666,0.0020019750507474362
396.61907444075473,0.002002591809082699
397.61937475460275,0.00200306395183717
398.6196750684509,0.002003389996493819
399.6199753822989,0.002003568454911516
400.6202756961469,0.002003597833325049
401.62057600999503,0.0020034766323451148
402.62087632384305,0.0020032033469583157
403.6211766376911,0.0020027764665271693
404.6214769515392,0.002002194474790101
405.6217772653872,0.002001455849861445
406.6220775792353,0.0020005590642314494
407.62237789308335,0.0019995025847662686
408.62267820693137,0.001998284872707968
409.6229785207795,0.0019969043836745247
410.6232788346275,0.001995359567659823
411.6235791484755,0.0019936488690336603
412.62387946232366,0.0019917707265417438
413.6241797761717,0.0019897235733056864
414.62448009001974,0.0019875058368230177
415.6247804038678,0.0019851159389671718
416.62508071771583,0.0019825522959874948
417.62538103156396,0.0019798133185092463
418.625681345412,0.001976897411533589
419.62598165926,0.0019738029744376016
420.6262819731081,0.001970528400974271
421.62658228695614,0.001967072079272492
422.6268826008042,0.0019634323918370734
423.6271829146523,0.0019596077155487313
424.6274832285003,0.001955596421664091
425.6277835423484,0.0019513968758156934
426.62808385619644,0.0019470074380119815
427.62838417004446,0.0019424264626373138
428.6286844838926,0.0019376522984519589
429.6289847977406,0.0019326832885920924
430.6292851115886,0.001927517770569801
431.62958542543674,0.001922154076273085
432.62988573928476,0.0019165905319658478
433.63018605313283,0.0019108254582879106
434.6304863669809,0.0019048571702549996
435.6307866808289,0.0018986839772587505
436.63108699467705,0.0018923041830667142
437.63138730852506,0.0018857160858223461
438.6316876223731,0.001878917978045015
439.6319879362212,0.0018719081466299998
440.6322882500692,0.0018646848728484855
441.6325885639173,0.0018572464323475737
442.63288887776537,0.0018514730770189342
443.6331891916134,0.001849925517440521
444.6334895054615,0.0018507844446558795
445.6337898193095,0.0018515418757184372
446.63409013315754,0.0018521968711360244
447.63439044700567,0.0018527484882238552
448.6346907608537,0.001853195781104526
449.6349910747017,0.0018535378007080207
450.63529138854983,0.00185377359477171
451.63559170239785,0.0018539022078403438
452.6358920162459,0.001853922681266064
453.636192330094,0.0018538340532083932
454.636492643942,0.0018536353586342388
455.63679295779014,0.0018533256293178984
456.63709327163815,0.0018529038938410473
457.63739358548617,0.001852369177592752
458.6376938993343,0.0018517205027694626
459.6379942131823,0.0018509568883750109
460.6382945270304,0.0018500773502206187
461.63859484087845,0.00184908090092489
462.63889515472647,0.0018479665499138132
463.6391954685746,0.0018467333034207652
464.6394957824226,0.0018453801644865047
465.63979609627063,0.0018439061329591762
466.64009641011876,0.001842310205494312
467.6403967239668,0.001840591375554825
468.64069703781485,0.0018387486334110177
469.6409973516629,0.0018367809661405737
470.64129766551093,0.0018346873576285633
471.641597979359,0.001832466788567444
472.6418982932071,0.0018301182364570561
473.6421986070551,0.0018276406756046238
474.6424989209032,0.0018250330771247603
475.64279923475124,0.0018222944089394595
476.64309954859925,0.0018194236357781043
477.6433998624474,0.0018164197191774603
478.6437001762954,0.0018132816174816783
479.64400049014347,0.0018100082858422957
480.64430080399154,0.0018065986762182337
481.64460111783956,0.0018030517373757973
482.6449014316877,0.0017993664148886815
483.6452017455357,0.0017955416511379605
484.6455020593837,0.001791576385312097
485.64580237323185,0.0017874695534069393
486.64610268707986,0.0017832200882257174
487.64640300092793,0.0017788269193790504
488.646703314776,0.0017742889732849398
489.647003628624,0.0017696051731687717
490.6473039424721,0.0017647744390633213
491.64760425632016,0.0017597956878087455
492.6479045701682,0.001754667833052585
493.6482048840163,0.0017493897852497709
494.6485051978643,0.0017439604516626133
495.64880551171234,0.0017383787363608118
496.64910582556047,0.0017326435402214495
497.6494061394085,0.0017267537609289934
498.64970645325656,0.001720708292975299
499.6500067671046,0.0017145060276596033
500.65030708095264,0.0017081458530885292
501.6506073948008,0.0017016266541760878
502.6509077086488,0.0016949473126436703
503.6512080224968,0.0016881067070200566
504.65150833634493,0.0016811037126414111
505.65180865019295,0.0016739372016512817
506.652108964041,0.0016666060430006043
507.6524092778891,0.0016591091024476972
508.6527095917371,0.0016514452425582635
509.65300990558524,0.001643613322705395
510.65331021943325,0.0016356121990695647
511.65361053328127,0.0016274407246386327
512.6539108471293,0.0016190977492078437
513.6542111609774,0.001610582119379828
514.6545114748255,0.0016021890123173314
515.6548117886734,0.0015976919926233562
516.6551121025216,0.0015968612676189524
517.6554124163697,0.0015959485870749356
518.6557127302177,0.0015949533350127696
519.6560130440657,0.0015938748936865595
520.6563133579139,0.0015927126435830536
521.6566136717619,0.001591465963421637
522.6569139856099,0.0015901342301543407
523.657214299458,0.0015887168189658379
524.657514613306,0.0015872131032734374
525.657814927154,0.0015856224547270952
526.6581152410022,0.001583944243209408
527.6584155548503,0.0015821778368356116
528.6587158686982,0.0015803226019535839
529.6590161825463,0.001578377903143847
530.6593164963945,0.0015763431032195616
531.6596168102424,0.0015742175632265292
532.6599171240905,0.0015720006424431972
533.6602174379386,0.0015696916983806506
534.6605177517865,0.0015672900867826152
535.6608180656347,0.001564795161625464
536.6611183794828,0.0015622062751182045
537.6614186933308,0.0015595227777024897
538.6617190071788,0.0015567440180526133
539.662019321027,0.0015538693430755116
540.662319634875,0.0015508980979107585
541.662619948723,0.0015478296259305744
542.6629202625711,0.0015446632687398198
543.6632205764191,0.0015413983661759932
544.6635208902671,0.0015380342563092381
545.6638212041153,0.00153457027544234
546.6641215179634,0.0015310057581107237
547.6644218318113,0.0015273400370824555
548.6647221456594,0.0015235724433582457
549.6650224595076,0.001519702306171444
550.6653227733555,0.0015157289529880407
551.6656230872036,0.0015116517095066712
552.6659234010517,0.001507469899658609
553.6662237148997,0.0015031828456077694
554.6665240287477,0.0014987898677507117
555.6668243425959,0.0014942902847166356
556.6671246564439,0.0014896834133673788
557.6674249702919,0.001484968568797426
558.66772528414,0.0014801450643339015
559.668025597988,0.001475212211536568
560.6683259118361,0.0014701693201978339
561.6686262256842,0.0014650156983427483
562.6689265395322,0.0014597506522289977
563.6692268533802,0.0014543734863469156
564.6695271672284,0.0014488835034194754
565.6698274810765,0.0014432800044022903
566.6701277949244,0.0014375622884836151
567.6704281087725,0.0014317296530843493
568.6707284226206,0.0014257813938580303
569.6710287364685,0.0014197168046908373
570.6713290503167,0.0014135351777015944
571.6716293641648,0.0014072358032417632
572.6719296780128,0.0014008179698954482
573.6722299918608,0.0013942809644793962
574.672530305709,0.001387624072042997
575.672830619557,0.0013808465758682763
576.673130933405,0.0013739477574699068
577.6734312472531,0.0013669268965952018
578.6737315611011,0.001359783271224112
579.6740318749492,0.001352516157569235
580.6743321887973,0.0013451248300758083
581.6746325026453,0.0013376085614217074
582.6749328164933,0.0013299666225174535
583.6752331303414,0.0013221982825062089
584.6755334441896,0.0013143028087637754
585.6758337580375,0.0013075431582767443
586.6761340718856,0.0013039276588323275
587.6764343857337,0.0013022290610261555
588.6767346995816,0.0013004675206054952
589.6770350134298,0.0012986426386029444
590.6773353272779,0.0012967540150593182
591.6776356411259,0.001294801249023652
592.6779359549739,0.0012927839385532035
593.678236268822,0.001290701680713451
594.6785365826701,0.001288554071578089
595.6788368965181,0.0012863407062290366
596.6791372103662,0.0012840611787564326
597.6794375242142,0.001281715082258633
598.6797378380622,0.0012793020088422173
599.6800381519104,0.0012768215496219855
600.6803384657584,0.001274273294720954
601.6806387796064,0.0012716568332703634
602.6809390934545,0.0012689717534096745
603.6812394073027,0.0012662176422865655
604.6815397211506,0.0012633940860569365
605.6818400349987,0.0012605006698849096
606.6821403488468,0.001257536977942824
607.6824406626947,0.0012545025934112414
608.6827409765428,0.0012513970984789431
609.683041290391,0.001248220074342931
610.683341604239,0.0012449711012084256
611.683641918087,0.0012416497582888701
612.6839422319351,0.001238255623805929
613.6842425457831,0.0012347882749894814
614.6845428596312,0.0012312472880776318
615.6848431734793,0.0012276322383167055
616.6851434873273,0.001223942699961243
617.6854438011753,0.00122017824627401
618.6857441150235,0.0012163384495259921
619.6860444288715,0.0012124228809963903
620.6863447427195,0.0012084311109726313
621.6866450565676,0.0012043627087503614
622.6869453704157,0.0012002172426334445
623.6872456842636,0.0011959942799339657
624.6875459981118,0.0011916933869722326
625.6878463119599,0.001187314129076771
626.6881466258078,0.001182856070584326
627.6884469396559,0.0011783187748398668
628.6887472535041,0.0011737018041965792
629.6890475673521,0.0011690047200158696
630.6893478812001,0.0011642270826673672
631.6896481950482,0.0011593684515289206
632.6899485088962,0.001154428384986596
633.6902488227443,0.0011494064404346835
634.6905491365924,0.0011443021742756927
635.6908494504404,0.0011391151419203503
636.6911497642884,0.0011338448977876066
637.6914500781365,0.0011284909953046326
638.6917503919847,0.001123052986906818
639.6920507058326,0.0011175304240377715
640.6923510196807,0.0011119228571493255
641.6926513335288,0.0011062298357015306
642.6929516473767,0.0011004509081626566
643.6932519612249,0.0010945856220091967
644.693552275073,0.0010886335237258618
645.6938525889209,0.0010825941588055836
646.694152902769,0.0010764670717495156
647.6944532166171,0.0010702518060670297
648.6947535304652,0.0010639479042757183
649.6950538443132,0.0010575549079013952
650.6953541581613,0.0010510723574780952
651.6956544720093,0.0010444997925480692
652.6959547858573,0.001038044151762838
653.6962550997055,0.0010339102370563217
654.6965554135535,0.001031921532430509
655.6968557274015,0.0010298854726653011
656.6971560412496,0.001027801796245773
657.6974563550978,0.0010256702410798432
658.6977566689457,0.0010234905444982789
659.6980569827938,0.0010212624432546962
660.6983572966419,0.0010189856735255557
661.6986576104898,0.0010166599709101657
662.698957924338,0.0010142850704306834
663.6992582381861,0.0010118607065321115
664.699558552034,0.0010093866130822995
665.6998588658821,0.0010068625233719461
666.7001591797302,0.001004288170114595
667.7004594935783,0.001001663285446638
668.7007598074263,0.0009989876009273142
669.7010601212744,0.0009962608475387103
670.7013604351224,0.000993482755685758
671.7016607489704,0.0009906530551962384
672.7019610628186,0.0009877714753207798
673.7022613766666,0.0009848377447328556
674.7025616905146,0.0009818515915287875
675.7028620043627,0.0009788127432277458
676.7031623182108,0.0009757209267717455
677.7034626320587,0.0009725758685256498
678.7037629459069,0.0009693772942771698
679.704063259755,0.0009661249292368626
680.7043635736029,0.0009628184980381326
681.704663887451,0.0009594577247372322
682.7049642012992,0.0009560423328132604
683.7052645151471,0.0009525720451681627
684.7055648289952,0.0009490465841267331
685.7058651428433,0.0009454656714366121
686.7061654566913,0.0009418290282682862
687.7064657705394,0.000938136375215091
688.7067660843875,0.000934387432293209
689.7070663982355,0.000930581918941668
690.7073667120835,0.0009267195540223447
691.7076670259316,0.0009228000558199634
692.7079673397797,0.0009188231420420929
693.7082676536277,0.0009147885298191517
694.7085679674758,0.000910695935704405
695.7088682813239,0.0009065450756739643
696.7091685951718,0.0009023356651267884
697.70946890902,0.0008980674188846844
698.7097692228681,0.0008937400511923051
699.710069536716,0.0008893532757171511
700.7103698505641,0.0008849068055495703
701.7106701644122,0.0008804003532027576
702.7109704782603,0.0008758336306127545
703.7112707921083,0.0008712063491384507
704.7115711059564,0.0008665182195615833
705.7118714198044,0.0008617689520867337
706.7121717336524,0.0008569582563413339
707.7124720475006,0.0008520858413756623
708.7127723613486,0.000847151415662842
709.7130726751966,0.000842154687098846
710.7133729890447,0.0008370953630024944
711.7136733028927,0.0008319731501154521
712.7139736167408,0.0008267877546022333
713.7142739305889,0.0008215388820501989
714.714574244437,0.0008162262374695565
715.7148745582849,0.0008108625847155653
716.715174872133,0.0008071575796449079
717.7154751859812,0.000805119428446618
718.7157754998291,0.000803045316207343
719.7160758136772,0.0008009350662350202
720.7163761275253,0.0007987885014852618
721.7166764413734,0.000796605444561357
722.7169767552214,0.0007943857177142723
723.7172770690695,0.0007921291428426509
724.7175773829175,0.0007898355414928109
725.7178776967655,0.0007875047348587489
726.7181780106137,0.0007851365437821376
727.7184783244617,0.0007827307887523246
728.7187786383097,0.0007802872899063364
729.7190789521578,0.0007778058670288759
730.7193792660058,0.0007752863395523204
731.7196795798538,0.0007727285265567256
732.719979893702,0.0007701322467698243
733.7202802075501,0.0007674973185670243
734.720580521398,0.0007648235599714105
735.7208808352461,0.000762110788653745
736.7211811490943,0.0007593588219324661
737.7214814629422,0.000756567476773688
738.7217817767903,0.0007537365697912031
739.7220820906384,0.0007508659172464787
740.7223824044864,0.000747955335048659
741.7226827183345,0.0007450046387545659
742.7229830321826,0.0007420136435686977
743.7232833460306,0.0007389821643432274
744.7235836598786,0.0007359100155780064
745.7238839737267,0.0007327970114205634
746.7241842875748,0.0007296429656661006
747.7244846014228,0.0007264476917574997
748.7247849152709,0.0007232110027853183
749.7250852291189,0.0007199327114877894
750.7253855429669,0.0007166126302508237
751.7256858568151,0.0007132505711080089
752.7259861706632,0.0007098463457406079
753.7262864845111,0.0007063997654775609
754.7265867983592,0.0007029106412954852
755.7268871122074,0.0006993787838186738
756.7271874260553,0.0006958040033190964
757.7274877399034,0.0006921861097164
758.7277880537515,0.0006885249125779078
759.7280883675995,0.0006848202211186188
760.7283886814475,0.0006810718442012098
761.7286889952957,0.0006772795903360344
762.7289893091437,0.0006734432676811203
763.7292896229917,0.0006695626840421747
764.7295899368398,0.0006656376468725808
765.7298902506878,0.0006616679632733965
766.7301905645359,0.0006576534399933582
767.730490878384,0.0006535938834288785
768.7307911922321,0.000649489099624046
769.73109150608,0.0006453388942706264
770.7313918199281,0.000641143072708062
771.7316921337763,0.0006369014399234714
772.7319924476242,0.0006326138005516496
773.7322927614723,0.0006282799588750689
774.7325930753204,0.0006245479284052719
775.7328933891683,0.0006220014090805623
776.7331937030165,0.000620001238525777
777.7334940168646,0.000617973165723219
778.7337943307126,0.0006159170668689545
